,code,name1,name2,type,name3
22126,519782,JYYLCZZQA,交银裕隆纯债债券A,债券型-长债,JIAOYINYULONGCHUNZHAIZHAIQUANA
22127,519783,JYYLCZZQC,交银裕隆纯债债券C,债券型-长债,JIAOYINYULONGCHUNZHAIZHAIQUANC
22128,519784,JYJSSYZQA,交银境尚收益债券A,债券型-长债,JIAOYINJINGSHANGSHOUYIZHAIQUANA
22129,519785,JYJSSYZQC,交银境尚收益债券C,债券型-长债,JIAOYINJINGSHANGSHOUYIZHAIQUANC
22130,519786,JYYLCZZQA,交银裕利纯债债券A,债券型-长债,JIAOYINYULICHUNZHAIZHAIQUANA
22131,519787,JYYLCZZQC,交银裕利纯债债券C,债券型-长债,JIAOYINYULICHUNZHAIZHAIQUANC
22132,519800,HXBZJHBA,华夏保证金货币A,货币型-普通货币,HUAXIABAOZHENGJINHUOBIA
22133,519801,HXBZJHBB,华夏保证金货币B,货币型-普通货币,HUAXIABAOZHENGJINHUOBIB
22134,519858,GFXJBCNHBA,广发现金宝场内货币A,货币型-普通货币,GUANGFAXIANJINBAOCHANGNEIHUOBIA
22135,519859,GFXJBCNHBB,广发现金宝场内货币B,货币型-普通货币,GUANGFAXIANJINBAOCHANGNEIHUOBIB
22136,519878,GSABCNSSSSHBA,国寿安保场内实时申赎货币A,货币型-普通货币,GUOSHOUANBAOCHANGNEISHISHISHENSHUHUOBIA
22137,519879,GSABCNSSSSHBB,国寿安保场内实时申赎货币B,货币型-普通货币,GUOSHOUANBAOCHANGNEISHISHISHENSHUHUOBIB
22138,519888,HTFSYKXHBA,汇添富收益快线货币A,货币型-普通货币,HUITIANFUSHOUYIKUAIXIANHUOBIA
22139,519889,HTFSYKXHBB,汇添富收益快线货币B,货币型-普通货币,HUITIANFUSHOUYIKUAIXIANHUOBIB
22140,519898,DCXJBHBA,大成现金宝货币A,货币型-普通货币,DACHENGXIANJINBAOHUOBIA
22141,519899,DCXJBHBB,大成现金宝货币B,货币型-普通货币,DACHENGXIANJINBAOHUOBIB
22142,519908,HXXHHHA,华夏兴华混合A,混合型-灵活,HUAXIAXINGHUAHUNHEA
22143,519909,HAASLHPZHHA,华安安顺灵活配置混合A,混合型-灵活,HUAANANSHUNLINGHUOPEIZHIHUNHEA
22144,519915,FGXFZTHHA,富国消费主题混合A,混合型-偏股,FUGUOXIAOFEIZHUTIHUNHEA
22145,519918,HXXHHHA,华夏兴和混合A,混合型-灵活,HUAXIAXINGHEHUNHEA
22146,519929,CXDZXXLHLHPZHHA,长信电子信息量化灵活配置混合A,混合型-灵活,CHANGXINDIANZIXINXILIANGHUALINGHUOPEIZHIHUNHEA
22147,519933,CXLFZQ,长信利发债券,债券型-混合二级,CHANGXINLIFAZHAIQUAN
22148,519935,CXCXQDGP,长信创新驱动股票,股票型,CHANGXINCHUANGXINQUDONGGUPIAO
22149,519937,CXXRHHA,长信先锐混合A,混合型-偏债,CHANGXINXIANRUIHUNHEA
22150,519940,CXFQCZYNDKZC,长信富全纯债一年定开债C,债券型-长债,CHANGXINFUQUANCHUNZHAIYINIANDINGKAIZHAIC
22151,519941,CXFQCZYNDKZA,长信富全纯债一年定开债A,债券型-长债,CHANGXINFUQUANCHUNZHAIYINIANDINGKAIZHAIA
22152,519942,CXLLC,长信利率C,债券型-长债,CHANGXINLILVC
22153,519943,CXLLA,长信利率A,债券型-长债,CHANGXINLILVA
22154,519944,CXFACZ180TCYZQC,长信富安纯债180天持有债券C,债券型-长债,CHANGXINFUANCHUNZHAI180TIANCHIYOUZHAIQUANC
22155,519945,CXFACZ180TCYZQA,长信富安纯债180天持有债券A,债券型-长债,CHANGXINFUANCHUNZHAI180TIANCHIYOUZHAIQUANA
22156,519947,CXLBZQA,长信利保债券A,债券型-混合二级,CHANGXINLIBAOZHAIQUANA
22157,519949,CXLXHHA,长信利信混合A,混合型-灵活,CHANGXINLIXINHUNHEA
22158,519951,CXLTLHPZHHA,长信利泰灵活配置混合A,混合型-灵活,CHANGXINLITAILINGHUOPEIZHIHUNHEA
22159,519953,CXFHCZYNDKZC,长信富海纯债一年定开债C,债券型-长债,CHANGXINFUHAICHUNZHAIYINIANDINGKAIZHAIC
22160,519956,CXRJHHC,长信睿进混合C,混合型-灵活,CHANGXINRUIJINHUNHEC
22161,519957,CXRJHHA,长信睿进混合A,混合型-灵活,CHANGXINRUIJINHUNHEA
22162,519959,CXDLHHA,长信多利混合A,混合型-灵活,CHANGXINDUOLIHUNHEA
22163,519962,CXLYHHC,长信利盈混合C,混合型-灵活,CHANGXINLIYINGHUNHEC
22164,519963,CXLYHHA,长信利盈混合A,混合型-灵活,CHANGXINLIYINGHUNHEA
22165,519965,CXLHDCLGPA,长信量化多策略股票A,股票型,CHANGXINLIANGHUADUOCELUEGUPIAOA
22166,519967,CXLFZQA,长信利富债券A,债券型-混合二级,CHANGXINLIFUZHAIQUANA
22167,519971,CXGGHLHH,长信改革红利混合,混合型-灵活,CHANGXINGAIGEHONGLIHUNHE
22168,519972,CXCZYNDKZC,长信纯债一年定开债C,债券型-长债,CHANGXINCHUNZHAIYINIANDINGKAIZHAIC
22169,519973,CXCZYNDKZA,长信纯债一年定开债A,债券型-长债,CHANGXINCHUNZHAIYINIANDINGKAIZHAIA
22170,519975,CXLHZXPGP,长信量化中小盘股票,股票型,CHANGXINLIANGHUAZHONGXIAOPANGUPIAO
22171,519976,CXKZZZQC,长信可转债债券C,债券型-混合二级,CHANGXINKEZHUANZHAIZHAIQUANC
22172,519977,CXKZZZQA,长信可转债债券A,债券型-混合二级,CHANGXINKEZHUANZHAIZHAIQUANA
22173,519979,CXNXCZHHA,长信内需成长混合A,混合型-偏股,CHANGXINNEIXUCHENGZHANGHUNHEA
22174,519981,CXBP100DQZZSRMB,长信标普100等权重指数人民币,指数型-海外股票,CHANGXINBIAOPU100DENGQUANZHONGZHISHURENMINBI
22175,519983,CXLHXFHHA,长信量化先锋混合A,混合型-偏股,CHANGXINLIANGHUAXIANFENGHUNHEA
22176,519985,CXCZYHZQA,长信纯债壹号债券A,债券型-长债,CHANGXINCHUNZHAIYIHAOZHAIQUANA
22177,519989,CXLFZQC,长信利丰债券C,债券型-混合二级,CHANGXINLIFENGZHAIQUANC
22178,519990,CXSLYXHHA,长信双利优选混合A(后端),混合型-偏股,CHANGXINSHUANGLIYOUXUANHUNHEA
22179,519991,CXSLYXHHA,长信双利优选混合A,混合型-偏股,CHANGXINSHUANGLIYOUXUANHUNHEA
22180,519992,CXZLDTCLHH,长信增利动态策略混合(后端),混合型-偏股,CHANGXINZENGLIDONGTAICELUEHUNHE
22181,519993,CXZLDTCLHH,长信增利动态策略混合,混合型-偏股,CHANGXINZENGLIDONGTAICELUEHUNHE
22182,519994,CXJLQSHHA,长信金利趋势混合A(后端),混合型-偏股,CHANGXINJINLIQUSHIHUNHEA
22183,519995,CXJLQSHHA,长信金利趋势混合A,混合型-偏股,CHANGXINJINLIQUSHIHUNHEA
22184,519996,CXYLJXHHA,长信银利精选混合A(后端),混合型-偏股,CHANGXINYINLIJINGXUANHUNHEA
22185,519997,CXYLJXHHA,长信银利精选混合A,混合型-偏股,CHANGXINYINLIJINGXUANHUNHEA
22186,519998,CXLXSYHBB,长信利息收益货币B,货币型-普通货币,CHANGXINLIXISHOUYIHUOBIB
22187,519999,CXLXSYHBA,长信利息收益货币A,货币型-普通货币,CHANGXINLIXISHOUYIHUOBIA
22188,520500,HTBRHSCXYETF,华泰柏瑞恒生创新药ETF,指数型-海外股票,HUATAIBAIRUIHENGSHENGCHUANGXINYAOETF
22189,520520,HTBRHSXFETF,华泰柏瑞恒生消费ETF,指数型-海外股票,HUATAIBAIRUIHENGSHENGXIAOFEIETF
22190,520550,ZSHSGGTGGXDBDETF,招商恒生港股通高股息低波动ETF,指数型-股票,ZHAOSHANGHENGSHENGGANGGUTONGGAOGUXIDIBODONGETF
22191,520580,ZSLAXXYZJXETFQDII,招商利安新兴亚洲精选ETF(QDII),指数型-海外股票,ZHAOSHANGLIANXINXINGYAZHOUJINGXUANETFQDII
22192,520600,GFZZGGTQCETF,广发中证港股通汽车ETF,指数型-股票,GUANGFAZHONGZHENGGANGGUTONGQICHEETF
22193,520660,NFZZGXGGTYQHLETF,南方中证国新港股通央企红利ETF,指数型-股票,NANFANGZHONGZHENGGUOXINGANGGUTONGYANGQIHONGLIETF
22194,520700,WJZZGGTCXYETF,万家中证港股通创新药ETF,指数型-股票,WANJIAZHONGZHENGGANGGUTONGCHUANGXINYAOETF
22195,520830,HTBRNFDYSTETF,华泰柏瑞南方东英沙特ETF,指数型-海外股票,HUATAIBAIRUINANFANGDONGYINGSHATEETF
22196,520890,HTBRHSGGTGGXDBDETF,华泰柏瑞恒生港股通高股息低波动ETF,指数型-股票,HUATAIBAIRUIHENGSHENGGANGGUTONGGAOGUXIDIBODONGETF
22197,520900,GFZZGXGGTYQHLETF,广发中证国新港股通央企红利ETF,指数型-股票,GUANGFAZHONGZHENGGUOXINGANGGUTONGYANGQIHONGLIETF
22198,520990,JSCCZZGXGGTYQHLETF,景顺长城中证国新港股通央企红利ETF,指数型-股票,JINGSHUNCHANGCHENGZHONGZHENGGUOXINGANGGUTONGYANGQIHONGLIETF
22199,530000,THSZ50ETF,天弘上证50ETF,指数型-股票,TIANHONGSHANGZHENG50ETF
22200,530001,JXHJJZHH,建信恒久价值混合,混合型-偏股,JIANXINHENGJIUJIAZHIHUNHE
22201,530002,JXHBA,建信货币A,货币型-普通货币,JIANXINHUOBIA
22202,530003,JXYXCZHHA,建信优选成长混合A,混合型-偏股,JIANXINYOUXUANCHENGZHANGHUNHEA
22203,530005,JXYHPZHHA,建信优化配置混合A,混合型-灵活,JIANXINYOUHUAPEIZHIHUNHEA
22204,530006,JXHXJXHH,建信核心精选混合,混合型-偏股,JIANXINHEXINJINGXUANHUNHE
22205,530008,JXWDZLZQC,建信稳定增利债券C,债券型-混合一级,JIANXINWENDINGZENGLIZHAIQUANC
22206,530009,JXSYZQZQA,建信收益增强债券A,债券型-混合二级,JIANXINSHOUYIZENGQIANGZHAIQUANA
22207,530010,JXSZSHZRETFLJ,建信上证社会责任ETF联接,指数型-股票,JIANXINSHANGZHENGSHEHUIZERENETFLIANJIE
22208,530011,JXNSDLHHA,建信内生动力混合A,混合型-偏股,JIANXINNEISHENGDONGLIHUNHEA
22209,530012,JXJJPZHH,建信积极配置混合,混合型-平衡,JIANXINJIJIPEIZHIHUNHE
22210,530014,JXLLZZQ,建信利率债债券,债券型-长债,JIANXINLILVZHAIZHAIQUAN
22211,530015,JXSZJBM60ETFLJA,建信深证基本面60ETF联接A,指数型-股票,JIANXINSHENZHENGJIBENMIAN60ETFLIANJIEA
22212,530016,JXHWJZHH,建信恒稳价值混合,混合型-平衡,JIANXINHENGWENJIAZHIHUNHE
22213,530017,JXSXHLZQA,建信双息红利债券A,债券型-混合二级,JIANXINSHUANGXIHONGLIZHAIQUANA
22214,530018,JXSZ100ZSZQ,建信深证100指数增强,指数型-股票,JIANXINSHENZHENG100ZHISHUZENGQIANG
22215,530019,JXSHZRHHA,建信社会责任混合A,混合型-偏股,JIANXINSHEHUIZERENHUNHEA
22216,530020,JXZZZQZQA,建信转债增强债券A,债券型-混合二级,JIANXINZHUANZHAIZENGQIANGZHAIQUANA
22217,530021,JXCZZQA,建信纯债债券A,债券型-长债,JIANXINCHUNZHAIZHAIQUANA
22218,530028,JXDZZQC,建信短债债券C,债券型-中短债,JIANXINDUANZHAIZHAIQUANC
22219,530029,JXRYYNDKZ,建信荣元一年定开债,债券型-长债,JIANXINRONGYUANYINIANDINGKAIZHAI
22220,530030,JXZYAXLCZQA,建信周盈安心理财债券A,债券型-中短债,JIANXINZHOUYINGANXINLICAIZHAIQUANA
22221,530050,SZ50ETFDC,上证50ETF东财,指数型-股票,SHANGZHENG50ETFDONGCAI
22222,530080,THSZ180ETF,天弘上证180ETF,指数型-股票,TIANHONGSHANGZHENG180ETF
22223,530180,YFDSZ180ETF,易方达上证180ETF,指数型-股票,YIFANGDASHANGZHENG180ETF
22224,530280,PASZ180ETF,平安上证180ETF,指数型-股票,PINGANSHANGZHENG180ETF
22225,530300,HTBRSZ180ETF,华泰柏瑞上证180ETF,指数型-股票,HUATAIBAIRUISHANGZHENG180ETF
22226,530580,NFSZ180ETF,南方上证180ETF,指数型-股票,NANFANGSHANGZHENG180ETF
22227,530680,XYSZ180ETF,兴业上证180ETF,指数型-股票,XINGYESHANGZHENG180ETF
22228,530800,YHSZ180ETF,银华上证180ETF,指数型-股票,YINHUASHANGZHENG180ETF
22229,530880,YHSZGYQYHLETF,银河上证国有企业红利ETF,指数型-股票,YINHESHANGZHENGGUOYOUQIYEHONGLIETF
22230,531008,JXWDZLZQA,建信稳定增利债券A,债券型-混合一级,JIANXINWENDINGZENGLIZHAIQUANA
22231,531009,JXSYZQZQC,建信收益增强债券C,债券型-混合二级,JIANXINSHOUYIZENGQIANGZHAIQUANC
22232,531017,JXSXHLZQC,建信双息红利债券C,债券型-混合二级,JIANXINSHUANGXIHONGLIZHAIQUANC
22233,531020,JXZZZQZQC,建信转债增强债券C,债券型-混合二级,JIANXINZHUANZHAIZENGQIANGZHAIQUANC
22234,531021,JXCZZQC,建信纯债债券C,债券型-长债,JIANXINCHUNZHAIZHAIQUANC
22235,531028,JXDZZQA,建信短债债券A,债券型-中短债,JIANXINDUANZHAIZHAIQUANA
22236,531030,JXZYAXLCZQB,建信周盈安心理财债券B,债券型-中短债,JIANXINZHOUYINGANXINLICAIZHAIQUANB
22237,539001,JXNSDK100ZSQDIIRMBA,建信纳斯达克100指数(QDII)人民币A,指数型-海外股票,JIANXINNASIDAKE100ZHISHUQDIIRENMINBIA
22238,539002,JXXXSCHHQDIIA,建信新兴市场混合(QDII)A,QDII-混合偏股,JIANXINXINXINGSHICHANGHUNHEQDIIA
22239,539003,JXFS100ZSQDIIRMBA,建信富时100指数(QDII)人民币A,指数型-海外股票,JIANXINFUSHI100ZHISHUQDIIRENMINBIA
22240,540001,HFJX2016ZQHHA,汇丰晋信2016周期混合A,混合型-偏债,HUIFENGJINXIN2016ZHOUQIHUNHEA
22241,540002,HFJXLTHHA,汇丰晋信龙腾混合A,混合型-偏股,HUIFENGJINXINLONGTENGHUNHEA
22242,540003,HFJXDTCLHHA,汇丰晋信动态策略混合A,混合型-灵活,HUIFENGJINXINDONGTAICELUEHUNHEA
22243,540004,HFJX2026ZQHH,汇丰晋信2026周期混合,混合型-偏债,HUIFENGJINXIN2026ZHOUQIHUNHE
22244,540005,HFJXPWZLZDZZQA,汇丰晋信平稳增利中短债债券A,债券型-中短债,HUIFENGJINXINPINGWENZENGLIZHONGDUANZHAIZHAIQUANA
22245,540006,HFJXDPGPA,汇丰晋信大盘股票A,股票型,HUIFENGJINXINDAPANGUPIAOA
22246,540007,HFJXZXPGP,汇丰晋信中小盘股票,股票型,HUIFENGJINXINZHONGXIAOPANGUPIAO
22247,540008,HFJXDTXFGPA,汇丰晋信低碳先锋股票A,股票型,HUIFENGJINXINDITANXIANFENGGUPIAOA
22248,540009,HFJXXFHLGP,汇丰晋信消费红利股票,股票型,HUIFENGJINXINXIAOFEIHONGLIGUPIAO
22249,540010,HFJXKJXFGP,汇丰晋信科技先锋股票,股票型,HUIFENGJINXINKEJIXIANFENGGUPIAO
22250,540011,HFJXHBA,汇丰晋信货币A,货币型-普通货币,HUIFENGJINXINHUOBIA
22251,540012,HFJXHSLTZSA,汇丰晋信恒生龙头指数A,指数型-股票,HUIFENGJINXINHENGSHENGLONGTOUZHISHUA
22252,541001,HFJX2016ZQHHA,汇丰晋信2016周期混合A(后端),混合型-偏债,HUIFENGJINXIN2016ZHOUQIHUNHEA
22253,541002,HFJXLTHHA,汇丰晋信龙腾混合A(后端),混合型-偏股,HUIFENGJINXINLONGTENGHUNHEA
22254,541004,HFJX2026ZQHH,汇丰晋信2026周期混合(后端),混合型-偏债,HUIFENGJINXIN2026ZHOUQIHUNHE
22255,541005,HFJXPWZLZDZZQC,汇丰晋信平稳增利中短债债券C,债券型-中短债,HUIFENGJINXINPINGWENZENGLIZHONGDUANZHAIZHAIQUANC
22256,541011,HFJXHBB,汇丰晋信货币B,货币型-普通货币,HUIFENGJINXINHUOBIB
22257,550001,ZXBCSJHHHA,中信保诚四季红混合A,混合型-灵活,ZHONGXINBAOCHENGSIJIHONGHUNHEA
22258,550002,ZXBCJCCZHHA,中信保诚精萃成长混合A,混合型-偏股,ZHONGXINBAOCHENGJINGCUICHENGZHANGHUNHEA
22259,550003,ZXBCSSLCHH,中信保诚盛世蓝筹混合,混合型-偏股,ZHONGXINBAOCHENGSHENGSHILANCHOUHUNHE
22260,550004,ZXBCSDYZQA,中信保诚三得益债券A,债券型-混合二级,ZHONGXINBAOCHENGSANDEYIZHAIQUANA
22261,550005,ZXBCSDYZQB,中信保诚三得益债券B,债券型-混合二级,ZHONGXINBAOCHENGSANDEYIZHAIQUANB
22262,550008,ZXBCYSJXHHA,中信保诚优胜精选混合A,混合型-偏股,ZHONGXINBAOCHENGYOUSHENGJINGXUANHUNHEA
22263,550009,ZXBCZXPHHA,中信保诚中小盘混合A,混合型-偏股,ZHONGXINBAOCHENGZHONGXIAOPANHUNHEA
22264,550010,ZXBCHBA,中信保诚货币A,货币型-普通货币,ZHONGXINBAOCHENGHUOBIA
22265,550011,ZXBCHBB,中信保诚货币B,货币型-普通货币,ZHONGXINBAOCHENGHUOBIB
22266,550012,ZXBCJHA,中信保诚景华A,债券型-长债,ZHONGXINBAOCHENGJINGHUAA
22267,550013,ZXBCJHC,中信保诚景华C,债券型-长债,ZHONGXINBAOCHENGJINGHUAC
22268,550015,ZXBCZYDLHHA,中信保诚至远动力混合A,混合型-偏股,ZHONGXINBAOCHENGZHIYUANDONGLIHUNHEA
22269,550016,ZXBCZYDLHHC,中信保诚至远动力混合C,混合型-偏股,ZHONGXINBAOCHENGZHIYUANDONGLIHUNHEC
22270,550018,ZXBCYZCZZQA,中信保诚优质纯债债券A,债券型-混合一级,ZHONGXINBAOCHENGYOUZHICHUNZHAIZHAIQUANA
22271,550019,ZXBCYZCZZQB,中信保诚优质纯债债券B,债券型-混合一级,ZHONGXINBAOCHENGYOUZHICHUNZHAIZHAIQUANB
22272,551001,ZXBCSJHHHA,中信保诚四季红混合A(后端),混合型-灵活,ZHONGXINBAOCHENGSIJIHONGHUNHEA
22273,560000,PYASZZZNDDQCETF,浦银安盛中证智能电动汽车ETF,指数型-股票,PUYINANSHENGZHONGZHENGZHINENGDIANDONGQICHEETF
22274,560002,YMHLCZHH,益民红利成长混合,混合型-偏股,YIMINHONGLICHENGZHANGHUNHE
22275,560003,YMCXYSHH,益民创新优势混合,混合型-灵活,YIMINCHUANGXINYOUSHIHUNHE
22276,560006,YMHXZZHH,益民核心增长混合,混合型-灵活,YIMINHEXINZENGZHANGHUNHE
22277,560010,GFZZ1000ETF,广发中证1000ETF,指数型-股票,GUANGFAZHONGZHENG1000ETF
22278,560020,HTFZZHLETF,汇添富中证红利ETF,指数型-股票,HUITIANFUZHONGZHENGHONGLIETF
22279,560030,HTFZZ800JZETF,汇添富中证800价值ETF,指数型-股票,HUITIANFUZHONGZHENG800JIAZHIETF
22280,560050,HTFMSCIZGA50HLHTETF,汇添富MSCI中国A50互联互通ETF,指数型-股票,HUITIANFUMSCIZHONGGUOA50HULIANHUTONGETF
22281,560060,HTFZZSHHJSTZHETF,汇添富中证上海环交所碳中和ETF,指数型-股票,HUITIANFUZHONGZHENGSHANGHAIHUANJIAOSUOTANZHONGHEETF
22282,560070,HTFZZGXYQGDHBETF,汇添富中证国新央企股东回报ETF,指数型-股票,HUITIANFUZHONGZHENGGUOXINYANGQIGUDONGHUIBAOETF
22283,560080,HTFZZZYETF,汇添富中证中药ETF,指数型-股票,HUITIANFUZHONGZHENGZHONGYAOETF
22284,560090,HTFZZQZZQGSETF,汇添富中证全指证券公司ETF,指数型-股票,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIETF
22285,560100,NFZZ500ZQCLETF,南方中证500增强策略ETF,指数型-股票,NANFANGZHONGZHENG500ZENGQIANGCELUEETF
22286,560110,HTFZZ1000ETF,汇添富中证1000ETF,指数型-股票,HUITIANFUZHONGZHENG1000ETF
22287,560150,TKZZHLDBDETF,泰康中证红利低波动ETF,指数型-股票,TAIKANGZHONGZHENGHONGLIDIBODONGETF
22288,560170,NFZZGXYQKJYLETF,南方中证国新央企科技引领ETF,指数型-股票,NANFANGZHONGZHENGGUOXINYANGQIKEJIYINLINGETF
22289,560180,NFHS300ESGJZETF,南方沪深300ESG基准ETF,指数型-股票,NANFANGHUSHEN300ESGJIZHUNETF
22290,560190,PHZZQZGYSYETF,鹏华中证全指公用事业ETF,指数型-股票,PENGHUAZHONGZHENGQUANZHIGONGYONGSHIYEETF
22291,560220,GFZZ2000ETF,广发中证2000ETF,指数型-股票,GUANGFAZHONGZHENG2000ETF
22292,560260,GFZZYLETF,广发中证医疗ETF,指数型-股票,GUANGFAZHONGZHENGYILIAOETF
22293,560280,GFZZGCJXZTETF,广发中证工程机械主题ETF,指数型-股票,GUANGFAZHONGZHENGGONGCHENGJIXIEZHUTIETF
22294,560300,HTFZZDXZTETF,汇添富中证电信主题ETF,指数型-股票,HUITIANFUZHONGZHENGDIANXINZHUTIETF
22295,560330,SWLXHS300JZETF,申万菱信沪深300价值ETF,指数型-股票,SHENWANLINGXINHUSHEN300JIAZHIETF
22296,560350,MGZZA50ETF,摩根中证A50ETF,指数型-股票,MOGENZHONGZHENGA50ETF
22297,560360,WJZZRJFWETF,万家中证软件服务ETF,指数型-股票,WANJIAZHONGZHENGRUANJIANFUWUETF
22298,560380,NFZZA100ETF,南方中证A100ETF,指数型-股票,NANFANGZHONGZHENGA100ETF
22299,560500,PYZZ500ZLCZETF,鹏扬中证500质量成长ETF,指数型-股票,PENGYANGZHONGZHENG500ZHILIANGCHENGZHANGETF
22300,560510,TKZZA500ETF,泰康中证A500ETF,指数型-股票,TAIKANGZHONGZHENGA500ETF
22301,560520,DCZZHLDBD100ETF,大成中证红利低波动100ETF,指数型-股票,DACHENGZHONGZHENGHONGLIDIBODONG100ETF
22302,560530,MGZZA500ETF,摩根中证A500ETF,指数型-股票,MOGENZHONGZHENGA500ETF
22303,560550,GFZZSHHJSTZHETF,广发中证上海环交所碳中和ETF,指数型-股票,GUANGFAZHONGZHENGSHANGHAIHUANJIAOSUOTANZHONGHEETF
22304,560560,TKZZNDDTJJETF,泰康中证内地低碳经济ETF,指数型-股票,TAIKANGZHONGZHENGNEIDIDITANJINGJIETF
22305,560580,NFZZQZDLGYSYETF,南方中证全指电力公用事业ETF,指数型-股票,NANFANGZHONGZHENGQUANZHIDIANLIGONGYONGSHIYEETF
22306,560590,PHZZ1000ZQETF,鹏华中证1000增强ETF,指数型-股票,PENGHUAZHONGZHENG1000ZENGQIANGETF
22307,560610,ZSZZA500ETF,招商中证A500ETF,指数型-股票,ZHAOSHANGZHONGZHENGA500ETF
22308,560620,WJZZQZGYSYETF,万家中证全指公用事业ETF,指数型-股票,WANJIAZHONGZHENGQUANZHIGONGYONGSHIYEETF
22309,560650,MSJYZZQYHXJZL50ETF,民生加银中证企业核心竞争力50ETF,指数型-股票,MINSHENGJIAYINZHONGZHENGQIYEHEXINJINGZHENGLI50ETF
22310,560660,XHZZYJS50ETF,新华中证云计算50ETF,指数型-股票,XINHUAZHONGZHENGYUNJISUAN50ETF
22311,560680,GFZZZYXFETF,广发中证主要消费ETF,指数型-股票,GUANGFAZHONGZHENGZHUYAOXIAOFEIETF
22312,560690,PHZZDXZTETF,鹏华中证电信主题ETF,指数型-股票,PENGHUAZHONGZHENGDIANXINZHUTIETF
22313,560700,GFZZGXYQGDHBETF,广发中证国新央企股东回报ETF,指数型-股票,GUANGFAZHONGZHENGGUOXINYANGQIGUDONGHUIBAOETF
22314,560750,SWLXZZA500ETF,申万菱信中证A500ETF,指数型-股票,SHENWANLINGXINZHONGZHENGA500ETF
22315,560780,GFZZBDTCLSBZTETF,广发中证半导体材料设备主题ETF,指数型-股票,GUANGFAZHONGZHENGBANDAOTICAILIAOSHEBEIZHUTIETF
22316,560800,PYZZSZJJZTETF,鹏扬中证数字经济主题ETF,指数型-股票,PENGYANGZHONGZHENGSHUZIJINGJIZHUTIETF
22317,560810,RTZZCTYQESGETF,融通中证诚通央企ESGETF,指数型-股票,RONGTONGZHONGZHENGCHENGTONGYANGQIESGETF
22318,560850,HTFZZXXJSYYCXCYETF,汇添富中证信息技术应用创新产业ETF,指数型-股票,HUITIANFUZHONGZHENGXINXIJISHUYINGYONGCHUANGXINCHANYEETF
22319,560860,WJZZGYYSJSZTETF,万家中证工业有色金属主题ETF,指数型-股票,WANJIAZHONGZHENGGONGYEYOUSEJINSHUZHUTIETF
22320,560880,GFZZQZJYDQETF,广发中证全指家用电器ETF,指数型-股票,GUANGFAZHONGZHENGQUANZHIJIAYONGDIANQIETF
22321,560890,XHZZHLDBDETF,新华中证红利低波动ETF,指数型-股票,XINHUAZHONGZHENGHONGLIDIBODONGETF
22322,560900,MGZZCXYCYETF,摩根中证创新药产业ETF,指数型-股票,MOGENZHONGZHENGCHUANGXINYAOCHANYEETF
22323,560950,HTFZZ500ZQCLETF,汇添富中证500增强策略ETF,指数型-股票,HUITIANFUZHONGZHENG500ZENGQIANGCELUEETF
22324,560960,MGZZTZH60ETF,摩根中证碳中和60ETF,指数型-股票,MOGENZHONGZHENGTANZHONGHE60ETF
22325,560980,GFZZGFLT30ETF,广发中证光伏龙头30ETF,指数型-股票,GUANGFAZHONGZHENGGUANGFULONGTOU30ETF
22326,560990,ZJZZKJXFETF,中金中证科技先锋ETF,指数型-股票,ZHONGJINZHONGZHENGKEJIXIANFENGETF
22327,561000,HAHS300ZQCLETF,华安沪深300增强策略ETF,指数型-股票,HUAANHUSHEN300ZENGQIANGCELUEETF
22328,561010,HAZZQZRJKFETF,华安中证全指软件开发ETF,指数型-股票,HUAANZHONGZHENGQUANZHIRUANJIANKAIFAETF
22329,561060,HAZZGYQYHLETF,华安中证国有企业红利ETF,指数型-股票,HUAANZHONGZHENGGUOYOUQIYEHONGLIETF
22330,561100,FGZZXFDZZTETF,富国中证消费电子主题ETF,指数型-股票,FUGUOZHONGZHENGXIAOFEIDIANZIZHUTIETF
22331,561120,FGZZQZJYDQETF,富国中证全指家用电器ETF,指数型-股票,FUGUOZHONGZHENGQUANZHIJIAYONGDIANQIETF
22332,561130,FGZZXHSMZPPGCETF,富国中证新华社民族品牌工程ETF,指数型-股票,FUGUOZHONGZHENGXINHUASHEMINZUPINPAIGONGCHENGETF
22333,561160,FGZZDCZTETF,富国中证电池主题ETF,指数型-股票,FUGUOZHONGZHENGDIANCHIZHUTIETF
22334,561170,FGZZLSDLETF,富国中证绿色电力ETF,指数型-股票,FUGUOZHONGZHENGLVSEDIANLIETF
22335,561180,FGZZA100ETF,富国中证A100ETF,指数型-股票,FUGUOZHONGZHENGA100ETF
22336,561190,FGZZSHHJSTZHETF,富国中证上海环交所碳中和ETF,指数型-股票,FUGUOZHONGZHENGSHANGHAIHUANJIAOSUOTANZHONGHEETF
22337,561200,GYZZA100ETF,工银中证A100ETF,指数型-股票,GONGYINZHONGZHENGA100ETF
22338,561230,GYRXZZA50ETF,工银瑞信中证A50ETF,指数型-股票,GONGYINRUIXINZHONGZHENGA50ETF
22339,561260,GYRXZZGXYQXDNYETF,工银瑞信中证国新央企现代能源ETF,指数型-股票,GONGYINRUIXINZHONGZHENGGUOXINYANGQIXIANDAINENGYUANETF
22340,561280,GYZZ1000ZQCLETF,工银中证1000增强策略ETF,指数型-股票,GONGYINZHONGZHENG1000ZENGQIANGCELUEETF
